source_data_id,ann_index,class_id,type,x0,y0,x1,y1
S-211111_A_W_3_R_9636011-6,2,3,bbox,906,0,1080,234
S-211111_A_W_3_R_9636011-7,0,3,bbox,50,29,1069,495
S-211111_A_W_3_R_9636011-7,1,3,bbox,0,575,1080,1104
S-211111_A_W_3_R_9636011-9,0,3,bbox,234,772,1080,1302
S-211111_A_W_3_R_9636011-9,1,3,bbox,288,286,1080,636
S-211111_A_W_3_R_9636011-9,2,3,bbox,335,0,1080,258
S-211112_A_W_3_R_2254177-1,0,3,bbox,104,41,956,539
S-211112_A_W_3_R_2254177-10,0,3,bbox,261,556,1080,978
S-211112_A_W_3_R_2254177-10,1,3,bbox,335,31,1007,324
S-211112_A_W_3_R_2254177-11,0,3,bbox,425,26,1080,316
S-211112_A_W_3_R_2254177-11,1,3,bbox,355,549,1080,983
S-211112_A_W_3_R_2254177-12,0,3,bbox,450,575,1080,1004
S-211112_A_W_3_R_2254177-12,1,3,bbox,517,51,1080,319
S-211112_A_W_3_R_2254177-13,0,3,bbox,553,576,1080,988
S-211112_A_W_3_R_2254177-13,1,3,bbox,594,41,1080,314
S-211112_A_W_3_R_2254177-14,0,3,bbox,616,24,1080,316
S-211112_A_W_3_R_2254177-14,1,3,bbox,586,563,1080,963
S-211112_A_W_3_R_2254177-16,0,3,bbox,484,743,1080,1159
S-211112_A_W_3_R_2254177-16,1,3,bbox,538,240,1080,496
S-211112_A_W_3_R_2254177-17,0,3,bbox,355,704,1080,1151
S-211112_A_W_3_R_2254177-17,1,3,bbox,445,214,1080,485
S-211112_A_W_3_R_2254177-18,0,3,bbox,275,680,1080,1129
S-211112_A_W_3_R_2254177-18,1,3,bbox,375,195,1032,486
S-211112_A_W_3_R_2254177-19,0,3,bbox,351,673,1080,1087
S-211112_A_W_3_R_2254177-19,1,3,bbox,413,175,1056,418
S-211112_A_W_3_R_2254177-2,0,3,bbox,224,80,1054,537
S-211112_A_W_3_R_2254177-21,0,3,bbox,373,432,1080,833
S-211112_A_W_3_R_2254177-21,1,3,bbox,413,0,1080,128
S-211112_A_W_3_R_2254177-22,0,3,bbox,413,252,1080,684
S-211112_A_W_3_R_2254177-23,0,3,bbox,311,202,1080,662
S-211112_A_W_3_R_2254177-24,0,3,bbox,399,97,1080,560
S-211112_A_W_3_R_2254177-26,0,3,bbox,471,44,1080,514
S-211112_A_W_3_R_2254177-27,0,3,bbox,641,126,1080,605
S-211112_A_W_3_R_2254177-28,0,3,bbox,683,196,1080,663
S-211112_A_W_3_R_2254177-29,0,3,bbox,675,0,1080,123
S-211112_A_W_3_R_2254177-29,1,3,bbox,655,376,1080,839
S-211112_A_W_3_R_2254177-3,0,3,bbox,359,115,1080,545
S-211112_A_W_3_R_2254177-30,0,3,bbox,660,497,1080,933
S-211112_A_W_3_R_2254177-30,1,3,bbox,675,0,1080,245
S-211112_A_W_3_R_2254177-4,0,3,bbox,411,187,1080,589
S-211112_A_W_3_R_2254177-5,0,3,bbox,394,322,1080,728
S-211112_A_W_3_R_2254177-6,0,3,bbox,305,289,1080,720
S-211112_A_W_3_R_2254177-9,0,3,bbox,242,0,908,296
S-211112_A_W_3_R_2254177-9,1,3,bbox,138,509,989,946
S-211112_A_W_3_R_2254199-1,0,3,bbox,0,712,396,1314
S-211112_A_W_3_R_2254199-1,1,3,bbox,0,0,366,367
S-211112_A_W_3_R_2254199-10,0,3,bbox,0,1119,1067,1440
S-211112_A_W_3_R_2254199-10,1,3,bbox,77,434,931,750
S-211112_A_W_3_R_2254199-10,2,3,bbox,195,47,837,233
S-211112_A_W_3_R_2254199-11,0,3,bbox,0,450,858,767
S-211112_A_W_3_R_2254199-11,1,3,bbox,130,52,773,252
S-211112_A_W_3_R_2254199-11,2,3,bbox,0,1160,979,1440
S-211112_A_W_3_R_2254199-12,0,3,bbox,0,427,748,758
S-211112_A_W_3_R_2254199-12,1,3,bbox,60,20,690,257
S-211112_A_W_3_R_2254199-12,2,3,bbox,0,1152,865,1440
S-211112_A_W_3_R_2254199-13,0,3,bbox,0,44,625,281
S-211112_A_W_3_R_2254199-13,1,3,bbox,0,442,698,783
S-211112_A_W_3_R_2254199-13,2,3,bbox,0,1157,800,1440
S-211112_A_W_3_R_2254199-14,0,3,bbox,0,1162,642,1440
S-211112_A_W_3_R_2254199-14,1,3,bbox,0,424,582,793
S-211112_A_W_3_R_2254199-14,2,3,bbox,0,7,538,285
S-211112_A_W_3_R_2254199-15,0,3,bbox,0,401,493,786
S-211112_A_W_3_R_2254199-15,1,3,bbox,0,1154,524,1440
S-211112_A_W_3_R_2254199-15,2,3,bbox,0,0,467,273
S-211112_A_W_3_R_2254199-16,0,3,bbox,0,397,425,775
S-211112_A_W_3_R_2254199-16,1,3,bbox,0,1140,455,1440
S-211112_A_W_3_R_2254199-16,2,3,bbox,2,0,397,255
S-211112_A_W_3_R_2254199-18,0,3,bbox,1,133,324,380
S-211112_A_W_3_R_2254199-18,1,3,bbox,0,544,359,895
S-211112_A_W_3_R_2254199-18,2,3,bbox,1,1295,373,1440
S-211112_A_W_3_R_2254199-19,0,3,bbox,0,662,363,1020
S-211112_A_W_3_R_2254199-19,1,3,bbox,13,287,333,511
S-211112_A_W_3_R_2254199-2,0,3,bbox,0,749,365,1365
S-211112_A_W_3_R_2254199-2,1,3,bbox,0,0,339,408
S-211112_A_W_3_R_2254199-20,0,3,bbox,0,653,494,1001
S-211112_A_W_3_R_2254199-20,1,3,bbox,0,270,441,506
S-211112_A_W_3_R_2254199-21,0,3,bbox,0,650,625,989
S-211112_A_W_3_R_2254199-21,1,3,bbox,0,268,560,496
S-211112_A_W_3_R_2254199-22,0,3,bbox,58,279,667,501
S-211112_A_W_3_R_2254199-22,1,3,bbox,0,662,756,994
S-211112_A_W_3_R_2254199-22,2,3,bbox,0,1405,826,1440
S-211112_A_W_3_R_2254199-23,0,3,bbox,0,669,854,982
S-211112_A_W_3_R_2254199-23,1,3,bbox,165,296,755,480
S-211112_A_W_3_R_2254199-23,2,3,bbox,229,60,713,194
S-211112_A_W_3_R_2254199-24,0,3,bbox,89,653,969,978
S-211112_A_W_3_R_2254199-24,1,3,bbox,237,292,866,477
S-211112_A_W_3_R_2254199-24,2,3,bbox,316,69,808,195
S-211112_A_W_3_R_2254199-25,0,3,bbox,203,656,1072,978
S-211112_A_W_3_R_2254199-25,1,3,bbox,339,293,957,465
S-211112_A_W_3_R_2254199-25,2,3,bbox,419,76,891,183
S-211112_A_W_3_R_2254199-27,0,3,bbox,288,489,862,669
S-211112_A_W_3_R_2254199-27,1,3,bbox,92,839,992,1183
S-211112_A_W_3_R_2254199-27,2,3,bbox,359,290,804,397
S-211112_A_W_3_R_2254199-28,0,3,bbox,6,839,865,1196
S-211112_A_W_3_R_2254199-28,1,3,bbox,173,486,779,677
S-211112_A_W_3_R_2254199-28,2,3,bbox,277,283,714,413
S-211112_A_W_3_R_2254199-29,0,3,bbox,0,783,741,1163
S-211112_A_W_3_R_2254199-29,1,3,bbox,84,424,676,645
S-211112_A_W_3_R_2254199-29,2,3,bbox,185,187,681,369
S-211112_A_W_3_R_2254199-3,0,3,bbox,0,929,455,1440
S-211112_A_W_3_R_2254199-3,1,3,bbox,0,189,397,575
S-211112_A_W_3_R_2254199-30,0,3,bbox,0,790,618,1157
S-211112_A_W_3_R_2254199-30,1,3,bbox,1,407,570,658
S-211112_A_W_3_R_2254199-30,2,3,bbox,58,184,568,380
S-211112_A_W_3_R_2254199-4,0,3,bbox,0,928,587,1440
S-211112_A_W_3_R_2254199-4,1,3,bbox,0,174,531,579
S-211112_A_W_3_R_2254199-5,0,3,bbox,0,167,633,544
S-211112_A_W_3_R_2254199-5,1,3,bbox,0,907,708,1440
S-211112_A_W_3_R_2254199-6,0,3,bbox,0,914,836,1440
S-211112_A_W_3_R_2254199-6,1,3,bbox,0,187,736,542
S-211112_A_W_3_R_2254199-7,0,3,bbox,0,209,845,553
S-211112_A_W_3_R_2254199-7,1,3,bbox,0,916,985,1440
S-211112_A_W_3_R_2254199-9,0,3,bbox,82,259,952,589
S-211112_A_W_3_R_2254199-9,1,3,bbox,0,966,1080,1440
S-211113_A_W_3_R_2254025-1,0,3,bbox,265,258,969,657
S-211113_A_W_3_R_2254025-10,0,3,bbox,202,0,772,96
S-211113_A_W_3_R_2254025-10,1,3,bbox,90,572,792,969
S-211113_A_W_3_R_2254025-11,0,3,bbox,106,623,811,1005
S-211113_A_W_3_R_2254025-11,1,3,bbox,211,0,772,145
S-211113_A_W_3_R_2254025-12,0,3,bbox,170,625,876,1006
S-211113_A_W_3_R_2254025-12,1,3,bbox,261,0,827,121
S-211113_A_W_3_R_2254025-13,0,3,bbox,244,629,950,1013
S-211113_A_W_3_R_2254025-13,1,3,bbox,325,0,883,114
S-211113_A_W_3_R_2254025-14,0,3,bbox,313,634,1020,1006
S-211113_A_W_3_R_2254025-14,1,3,bbox,384,0,956,111
S-211113_A_W_3_R_2254025-15,0,3,bbox,325,671,1055,1069
S-211113_A_W_3_R_2254025-15,1,3,bbox,413,0,969,159
S-211113_A_W_3_R_2254025-16,0,3,bbox,321,736,1062,1144
S-211113_A_W_3_R_2254025-16,1,3,bbox,420,22,954,233
S-211113_A_W_3_R_2254025-18,0,3,bbox,270,793,1005,1178
S-211113_A_W_3_R_2254025-18,1,3,bbox,364,103,889,306
S-211113_A_W_3_R_2254025-19,0,3,bbox,192,794,923,1182
S-211113_A_W_3_R_2254025-19,1,3,bbox,302,102,833,304
S-211113_A_W_3_R_2254025-2,0,3,bbox,318,253,1036,652
S-211113_A_W_3_R_2254025-20,0,3,bbox,117,796,846,1193
S-211113_A_W_3_R_2254025-20,1,3,bbox,244,110,776,332
S-211113_A_W_3_R_2254025-21,0,3,bbox,141,792,871,1190
S-211113_A_W_3_R_2254025-21,1,3,bbox,274,114,795,329
S-211113_A_W_3_R_2254025-22,0,3,bbox,178,830,927,1249
S-211113_A_W_3_R_2254025-22,1,3,bbox,316,170,826,369
S-211113_A_W_3_R_2254025-23,0,3,bbox,211,862,966,1273
S-211113_A_W_3_R_2254025-23,1,3,bbox,339,209,844,395
S-211113_A_W_3_R_2254025-24,0,3,bbox,203,870,958,1264
S-211113_A_W_3_R_2254025-24,1,3,bbox,319,217,825,403
S-211113_A_W_3_R_2254025-25,0,3,bbox,231,862,982,1270
S-211113_A_W_3_R_2254025-25,1,3,bbox,341,223,841,401
S-211113_A_W_3_R_2254025-27,0,3,bbox,198,889,976,1313
S-211113_A_W_3_R_2254025-27,1,3,bbox,336,249,853,454
S-211113_A_W_3_R_2254025-28,0,3,bbox,339,183,851,372
S-211113_A_W_3_R_2254025-28,1,3,bbox,218,819,972,1222
S-211113_A_W_3_R_2254025-29,0,3,bbox,252,628,968,1018
S-211113_A_W_3_R_2254025-29,1,3,bbox,356,0,905,144
S-211113_A_W_3_R_2254025-3,0,3,bbox,345,362,1057,746
S-211113_A_W_3_R_2254025-30,0,3,bbox,252,587,956,962
S-211113_A_W_3_R_2254025-30,1,3,bbox,314,0,875,87
S-211113_A_W_3_R_2254025-4,0,3,bbox,362,454,1070,835
S-211113_A_W_3_R_2254025-5,0,3,bbox,319,479,1030,861
S-211113_A_W_3_R_2254025-6,0,3,bbox,265,487,954,867
S-211113_A_W_3_R_2254025-7,0,3,bbox,171,493,865,868
S-211113_A_W_3_R_2254030-1,0,3,bbox,0,239,708,973
S-211113_A_W_3_R_2254030-1,1,3,bbox,0,0,239,317
S-211113_A_W_3_R_2254030-10,0,3,bbox,0,556,744,1320
S-211113_A_W_3_R_2254030-10,1,3,bbox,0,0,672,634
S-211113_A_W_3_R_2254030-10,2,3,bbox,36,0,277,345
S-211113_A_W_3_R_2254030-11,0,3,bbox,0,548,669,1306
S-211113_A_W_3_R_2254030-11,1,3,bbox,0,0,597,537
S-211113_A_W_3_R_2254030-11,2,3,bbox,0,0,190,292
S-211113_A_W_3_R_2254030-12,0,3,bbox,0,553,600,1306
S-211113_A_W_3_R_2254030-12,1,3,bbox,0,0,525,464
S-211113_A_W_3_R_2254030-12,2,3,bbox,816,662,1080,1006
S-211113_A_W_3_R_2254030-12,3,3,bbox,0,0,120,177
S-211113_A_W_3_R_2254030-13,0,3,bbox,0,631,634,1385
S-211113_A_W_3_R_2254030-13,1,3,bbox,0,0,565,578
S-211113_A_W_3_R_2254030-13,2,3,bbox,0,0,253,345
S-211113_A_W_3_R_2254030-14,0,3,bbox,0,720,694,1440
S-211113_A_W_3_R_2254030-14,1,3,bbox,0,67,572,681
S-211113_A_W_3_R_2254030-14,2,3,bbox,0,0,272,423
S-211113_A_W_3_R_2254030-15,0,3,bbox,0,722,669,1440
S-211113_A_W_3_R_2254030-15,1,3,bbox,0,65,504,628
S-211113_A_W_3_R_2254030-15,2,3,bbox,0,0,211,330
S-211113_A_W_3_R_2254030-16,0,3,bbox,0,711,790,1440
S-211113_A_W_3_R_2254030-16,1,3,bbox,0,100,630,804
S-211113_A_W_3_R_2254030-16,2,3,bbox,11,0,345,545
S-211113_A_W_3_R_2254030-17,0,3,bbox,0,717,869,1440
S-211113_A_W_3_R_2254030-17,1,3,bbox,5,84,725,868
S-211113_A_W_3_R_2254030-17,2,3,bbox,114,0,679,522
S-211113_A_W_3_R_2254030-19,0,3,bbox,0,651,880,1440
S-211113_A_W_3_R_2254030-19,1,3,bbox,61,0,775,748
S-211113_A_W_3_R_2254030-19,2,3,bbox,169,0,491,387
S-211113_A_W_3_R_2254030-2,0,3,bbox,0,245,814,1001
S-211113_A_W_3_R_2254030-2,1,3,bbox,0,0,364,459
S-211113_A_W_3_R_2254030-20,0,3,bbox,0,517,791,1284
S-211113_A_W_3_R_2254030-20,1,3,bbox,0,0,722,592
S-211113_A_W_3_R_2254030-20,2,3,bbox,55,0,264,264
S-211113_A_W_3_R_2254030-21,0,3,bbox,0,316,785,1118
S-211113_A_W_3_R_2254030-21,1,3,bbox,0,0,314,380
S-211113_A_W_3_R_2254030-22,0,3,bbox,0,251,769,1095
S-211113_A_W_3_R_2254030-22,1,3,bbox,0,0,225,242
S-211113_A_W_3_R_2254030-23,0,3,bbox,0,220,772,1084
S-211113_A_W_3_R_2254030-23,1,3,bbox,0,0,178,176
S-211113_A_W_3_R_2254030-24,0,3,bbox,2,193,736,1103
S-211113_A_W_3_R_2254030-25,0,3,bbox,0,22,681,1001
S-211113_A_W_3_R_2254030-26,0,3,bbox,0,31,716,1020
S-211113_A_W_3_R_2254030-28,0,3,bbox,0,63,646,955
S-211113_A_W_3_R_2254030-29,0,3,bbox,0,80,631,896
S-211113_A_W_3_R_2254030-3,0,3,bbox,1,255,891,1007
S-211113_A_W_3_R_2254030-3,1,3,bbox,76,0,453,478
S-211113_A_W_3_R_2254030-30,0,3,bbox,0,124,670,885
S-211113_A_W_3_R_2254030-4,0,3,bbox,54,240,942,990
S-211113_A_W_3_R_2254030-4,1,3,bbox,155,0,480,436
S-211113_A_W_3_R_2254030-5,0,3,bbox,59,287,966,1021
S-211113_A_W_3_R_2254030-5,1,3,bbox,174,0,886,464
S-211113_A_W_3_R_2254030-6,0,3,bbox,69,401,983,1126
S-211113_A_W_3_R_2254030-6,1,3,bbox,178,0,903,598
S-211113_A_W_3_R_2254030-6,2,3,bbox,248,0,393,245
S-211113_A_W_3_R_2254030-7,0,3,bbox,35,518,988,1259
S-211113_A_W_3_R_2254030-7,1,3,bbox,166,0,908,697
S-211113_A_W_3_R_2254030-7,2,3,bbox,230,0,604,362
S-211113_A_W_3_R_2254030-8,0,3,bbox,11,553,964,1278
S-211113_A_W_3_R_2254030-8,1,3,bbox,139,0,853,684
S-211113_A_W_3_R_2254030-8,2,3,bbox,247,0,475,334
S-211113_A_W_3_R_2254042-1,0,3,bbox,31,367,728,622
S-211113_A_W_3_R_2254042-1,1,3,bbox,24,0,754,166
S-211113_A_W_3_R_2254042-1,2,3,bbox,818,490,938,580
S-211113_A_W_3_R_2254042-10,0,3,bbox,189,495,980,767
S-211113_A_W_3_R_2254042-10,1,3,bbox,211,23,986,295
S-211113_A_W_3_R_2254042-10,2,3,bbox,1045,622,1080,725
S-211113_A_W_3_R_2254042-11,0,3,bbox,155,551,934,837
S-211113_A_W_3_R_2254042-11,1,3,bbox,191,117,939,351
S-211113_A_W_3_R_2254042-11,2,3,bbox,996,697,1080,789
S-211113_A_W_3_R_2254042-12,0,3,bbox,33,517,847,838
S-211113_A_W_3_R_2254042-12,1,3,bbox,91,62,855,365
S-211113_A_W_3_R_2254042-12,2,3,bbox,888,702,1002,797
S-211113_A_W_3_R_2254042-13,0,3,bbox,0,445,772,746
S-211113_A_W_3_R_2254042-13,1,3,bbox,0,0,794,278
S-211113_A_W_3_R_2254042-13,2,3,bbox,823,618,942,711
S-211113_A_W_3_R_2254042-14,0,3,bbox,0,0,750,224
S-211113_A_W_3_R_2254042-14,1,3,bbox,0,414,738,704
S-211113_A_W_3_R_2254042-14,2,3,bbox,796,576,911,666
S-211113_A_W_3_R_2254042-15,0,3,bbox,0,331,708,634
S-211113_A_W_3_R_2254042-15,1,3,bbox,0,0,727,134
S-211113_A_W_3_R_2254042-15,2,3,bbox,768,505,878,595
S-211113_A_W_3_R_2254042-16,0,3,bbox,0,303,750,599
S-211113_A_W_3_R_2254042-16,1,3,bbox,0,0,772,79
S-211113_A_W_3_R_2254042-16,2,3,bbox,816,463,931,553
S-211113_A_W_3_R_2254042-17,0,3,bbox,22,365,825,642
S-211113_A_W_3_R_2254042-17,1,3,bbox,5,0,839,137
S-211113_A_W_3_R_2254042-17,2,3,bbox,890,508,1010,603
S-211113_A_W_3_R_2254042-19,0,3,bbox,118,545,900,808
S-211113_A_W_3_R_2254042-19,1,3,bbox,143,91,885,334
S-211113_A_W_3_R_2254042-19,2,3,bbox,963,672,1080,760
S-211113_A_W_3_R_2254042-2,0,3,bbox,72,423,759,667
S-211113_A_W_3_R_2254042-2,1,3,bbox,75,0,784,229
S-211113_A_W_3_R_2254042-2,2,3,bbox,853,538,965,626
S-211113_A_W_3_R_2254042-21,0,3,bbox,294,506,1080,785
S-211113_A_W_3_R_2254042-21,1,3,bbox,311,18,1080,327
S-211113_A_W_3_R_2254042-21,2,3,bbox,0,98,200,342
S-211113_A_W_3_R_2254042-22,0,3,bbox,336,376,1080,675
S-211113_A_W_3_R_2254042-22,1,3,bbox,331,0,1080,200
S-211113_A_W_3_R_2254042-22,2,3,bbox,0,0,219,233
S-211113_A_W_3_R_2254042-23,0,3,bbox,0,0,293,224
S-211113_A_W_3_R_2254042-23,1,3,bbox,408,0,1080,174
S-211113_A_W_3_R_2254042-23,2,3,bbox,408,346,1080,654
S-211113_A_W_3_R_2254042-24,0,3,bbox,444,384,1080,692
S-211113_A_W_3_R_2254042-24,1,3,bbox,444,0,1080,220
S-211113_A_W_3_R_2254042-24,2,3,bbox,0,0,331,282
S-211113_A_W_3_R_2254042-25,0,3,bbox,312,385,1080,692
S-211113_A_W_3_R_2254042-25,1,3,bbox,307,0,1080,218
S-211113_A_W_3_R_2254042-25,2,3,bbox,0,0,189,238
S-211113_A_W_3_R_2254042-26,0,3,bbox,229,464,1017,745
S-211113_A_W_3_R_2254042-26,1,3,bbox,233,0,1011,270
S-211113_A_W_3_R_2254042-26,2,3,bbox,0,29,114,278
S-211113_A_W_3_R_2254042-27,0,3,bbox,119,501,912,767
S-211113_A_W_3_R_2254042-27,1,3,bbox,139,26,908,284
S-211113_A_W_3_R_2254042-27,2,3,bbox,975,625,1080,717
S-211113_A_W_3_R_2254042-29,0,3,bbox,0,381,755,675
S-211113_A_W_3_R_2254042-29,1,3,bbox,0,0,766,176
S-211113_A_W_3_R_2254042-29,2,3,bbox,816,540,928,632
S-211113_A_W_3_R_2254042-3,0,3,bbox,139,426,816,677
S-211113_A_W_3_R_2254042-3,1,3,bbox,139,0,845,242
S-211113_A_W_3_R_2254042-3,2,3,bbox,914,547,1041,639
S-211113_A_W_3_R_2254042-4,0,3,bbox,201,426,900,681
S-211113_A_W_3_R_2254042-4,1,3,bbox,214,0,925,248
S-211113_A_W_3_R_2254042-4,2,3,bbox,995,546,1080,637
S-211113_A_W_3_R_2254042-5,0,3,bbox,0,50,165,283
S-211113_A_W_3_R_2254042-5,1,3,bbox,255,0,990,278
S-211113_A_W_3_R_2254042-5,2,3,bbox,241,460,966,724
S-211113_A_W_3_R_2254042-6,0,3,bbox,346,358,1080,645
S-211113_A_W_3_R_2254042-6,1,3,bbox,361,0,1080,170
S-211113_A_W_3_R_2254042-6,2,3,bbox,0,0,260,197
S-211113_A_W_3_R_2254042-7,0,3,bbox,405,328,1080,627
S-211113_A_W_3_R_2254042-7,1,3,bbox,412,0,1080,158
S-211113_A_W_3_R_2254042-7,2,3,bbox,0,0,298,202
S-211113_A_W_3_R_2254042-8,0,3,bbox,361,264,1080,564
S-211113_A_W_3_R_2254042-8,1,3,bbox,366,0,925,62
S-211113_A_W_3_R_2254042-8,2,3,bbox,0,0,237,95
S-211113_A_W_3_R_2254042-9,0,3,bbox,228,353,1028,637
S-211113_A_W_3_R_2254042-9,1,3,bbox,233,0,1064,123
S-211113_A_W_3_R_2254042-9,2,3,bbox,0,0,110,118
S-211113_A_W_3_R_2254044-1,0,3,bbox,180,218,641,564
S-211113_A_W_3_R_2254044-1,1,3,bbox,994,189,1080,395
S-211113_A_W_3_R_2254044-11,0,3,bbox,214,284,675,621
S-211113_A_W_3_R_2254044-11,1,3,bbox,1028,256,1080,456
S-211113_A_W_3_R_2254044-12,0,3,bbox,146,264,626,604
S-211113_A_W_3_R_2254044-12,1,3,bbox,954,246,1080,451
S-211113_A_W_3_R_2254044-13,0,3,bbox,116,228,594,573
S-211113_A_W_3_R_2254044-13,1,3,bbox,939,202,1080,414
S-211113_A_W_3_R_2254044-14,0,3,bbox,100,263,581,588
S-211113_A_W_3_R_2254044-14,1,3,bbox,894,228,1080,442
S-211113_A_W_3_R_2254044-15,0,3,bbox,241,225,708,578
S-211113_A_W_3_R_2254044-16,0,3,bbox,332,218,805,569
S-211113_A_W_3_R_2254044-17,0,3,bbox,329,333,786,673
S-211113_A_W_3_R_2254044-18,0,3,bbox,284,431,724,756
S-211113_A_W_3_R_2254044-19,0,3,bbox,221,513,660,830
S-211113_A_W_3_R_2254044-19,1,3,bbox,263,0,658,107
S-211113_A_W_3_R_2254044-19,2,3,bbox,970,476,1080,664
S-211113_A_W_3_R_2254044-21,0,3,bbox,128,643,555,946
S-211113_A_W_3_R_2254044-21,1,3,bbox,855,601,1080,789
S-211113_A_W_3_R_2254044-21,2,3,bbox,186,0,553,251
S-211113_A_W_3_R_2254044-22,0,3,bbox,192,572,613,868
S-211113_A_W_3_R_2254044-22,1,3,bbox,907,537,1073,720
S-211113_A_W_3_R_2254044-22,2,3,bbox,238,0,602,166
S-211113_A_W_3_R_2254044-24,0,3,bbox,281,438,689,759
S-211113_A_W_3_R_2254044-24,1,3,bbox,1019,398,1080,601
S-211113_A_W_3_R_2254044-26,0,3,bbox,459,521,877,830
S-211113_A_W_3_R_2254044-26,1,3,bbox,482,0,875,154
S-211113_A_W_3_R_2254044-27,0,3,bbox,432,566,850,877
S-211113_A_W_3_R_2254044-27,1,3,bbox,462,0,828,196
S-211113_A_W_3_R_2254044-28,0,3,bbox,316,576,728,880
S-211113_A_W_3_R_2254044-28,1,3,bbox,347,0,719,187
S-211113_A_W_3_R_2254044-28,2,3,bbox,1050,531,1080,723
S-211113_A_W_3_R_2254044-29,0,3,bbox,275,546,683,856
S-211113_A_W_3_R_2254044-29,1,3,bbox,1008,510,1080,697
S-211113_A_W_3_R_2254044-29,2,3,bbox,305,0,686,162
S-211113_A_W_3_R_2254044-4,0,3,bbox,218,467,647,776
S-211113_A_W_3_R_2254044-4,1,3,bbox,972,436,1080,628
S-211113_A_W_3_R_2254044-5,0,3,bbox,210,563,631,851
S-211113_A_W_3_R_2254044-5,1,3,bbox,942,533,1080,719
S-211113_A_W_3_R_2254044-5,2,3,bbox,257,0,649,159
S-211113_A_W_3_R_2254044-8,0,3,bbox,406,395,836,716
S-211113_A_W_3_R_2254044-9,0,3,bbox,372,353,811,677
S-211113_A_W_3_R_2254224-1,0,3,bbox,0,0,703,726
S-211113_A_W_3_R_2254224-10,0,3,bbox,874,502,1080,897
S-211113_A_W_3_R_2254224-10,1,3,bbox,2,289,590,1182
S-211113_A_W_3_R_2254224-11,0,3,bbox,0,556,636,1440
S-211113_A_W_3_R_2254224-11,1,3,bbox,0,0,580,373
S-211113_A_W_3_R_2254224-11,2,3,bbox,933,753,1080,1145
S-211113_A_W_3_R_2254224-12,0,3,bbox,0,623,691,1440
S-211113_A_W_3_R_2254224-12,1,3,bbox,0,0,605,495
S-211113_A_W_3_R_2254224-12,2,3,bbox,989,817,1080,1195
S-211113_A_W_3_R_2254224-13,0,3,bbox,0,634,847,1440
S-211113_A_W_3_R_2254224-13,1,3,bbox,0,0,714,742
S-211113_A_W_3_R_2254224-13,2,3,bbox,47,0,187,351
S-211113_A_W_3_R_2254224-14,0,3,bbox,0,641,999,1440
S-211113_A_W_3_R_2254224-14,1,3,bbox,64,0,839,835
S-211113_A_W_3_R_2254224-14,2,3,bbox,157,0,309,368
S-211113_A_W_3_R_2254224-17,0,3,bbox,0,492,900,1392
S-211113_A_W_3_R_2254224-17,1,3,bbox,0,0,454,628
S-211113_A_W_3_R_2254224-17,2,3,bbox,477,0,814,184
S-211113_A_W_3_R_2254224-19,0,3,bbox,0,623,897,1440
S-211113_A_W_3_R_2254224-19,1,3,bbox,0,0,778,592
S-211113_A_W_3_R_2254224-19,2,3,bbox,0,0,187,284
S-211113_A_W_3_R_2254224-2,0,3,bbox,0,0,819,791
S-211113_A_W_3_R_2254224-20,0,3,bbox,0,517,841,1440
S-211113_A_W_3_R_2254224-20,1,3,bbox,0,0,755,412
S-211113_A_W_3_R_2254224-21,0,3,bbox,0,527,710,1440
S-211113_A_W_3_R_2254224-21,1,3,bbox,0,0,655,329
S-211113_A_W_3_R_2254224-22,0,3,bbox,0,540,566,1440
S-211113_A_W_3_R_2254224-22,1,3,bbox,0,0,516,331
S-211113_A_W_3_R_2254224-22,2,3,bbox,938,897,1080,1297
S-211113_A_W_3_R_2254224-23,0,3,bbox,0,439,491,1440
S-211113_A_W_3_R_2254224-23,1,3,bbox,205,0,441,248
S-211113_A_W_3_R_2254224-23,2,3,bbox,847,835,1080,1230
S-211113_A_W_3_R_2254224-24,0,3,bbox,0,398,711,1440
S-211113_A_W_3_R_2254224-24,1,3,bbox,434,0,599,205
S-211113_A_W_3_R_2254224-24,2,3,bbox,0,0,125,76
S-211113_A_W_3_R_2254224-25,0,3,bbox,0,434,941,1440
S-211113_A_W_3_R_2254224-25,1,3,bbox,579,0,794,251
S-211113_A_W_3_R_2254224-25,2,3,bbox,0,0,388,282
S-211113_A_W_3_R_2254224-26,0,3,bbox,3,0,410,304
S-211113_A_W_3_R_2254224-26,1,3,bbox,630,0,819,229
S-211113_A_W_3_R_2254224-26,2,3,bbox,0,429,976,1440
S-211113_A_W_3_R_2254224-28,0,3,bbox,0,416,1069,1440
S-211113_A_W_3_R_2254224-28,1,3,bbox,0,0,305,602
S-211113_A_W_3_R_2254224-28,2,3,bbox,532,0,788,135
S-211113_A_W_3_R_2254224-29,0,3,bbox,0,423,1058,1440
S-211113_A_W_3_R_2254224-29,1,3,bbox,0,0,330,770
S-211113_A_W_3_R_2254224-29,2,3,bbox,519,0,815,135
S-211113_A_W_3_R_2254224-3,0,3,bbox,0,0,935,830
S-211113_A_W_3_R_2254224-30,0,3,bbox,0,464,1080,1440
S-211113_A_W_3_R_2254224-30,1,3,bbox,305,0,734,175
S-211113_A_W_3_R_2254224-30,2,3,bbox,0,0,261,787
S-211113_A_W_3_R_2254224-4,0,3,bbox,5,0,964,892
